workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
762,condition1,female,fill,NA,2,filler_girl3,filler_girl1,phone_fill,0,-20,10,Morgan,Casey,female,low,none,2,0.6655333333333333,fill,
762,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,2,-3,none,Ash,Jamie,female,low,8:00,3,0.2528166666666667,crit,
762,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,premiere_crit,4,-4,none,Kendall,Dakota,male,low,3:00,4,0.21116666666666667,crit,
762,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl1,bank_crit,3,-3,none,Devin,Taylor,male,high,1:30,5,0.18608333333333332,crit,
762,condition1,male,fill,NA,3,filler_girl2,filler_guy1,store_fill,0,-20,20,Sam,Jordan,female,high,none,6,0.22476666666666667,fill,
762,condition1,male,fill,NA,4,filler_girl4,filler_guy4,coffee_fill,0,-5,5,Jessie,Shawn,female,high,none,7,0.12325,fill,
762,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,shopping_crit,3,-4,none,Quinn,Skyler,male,high,9:30,8,0.1419,crit,
758,condition1,female,fill,NA,1,filler_guy3,filler_girl2,restaurant_fill,6,-12,15,Jordan,Sam,male,low,none,1,0.42455,fill,
758,condition1,male,fill,NA,2,filler_guy2,filler_guy4,coffee_fill,5,-8,5,Casey,Shawn,male,high,none,2,0.31096666666666667,fill,
758,condition1,female,fill,NA,3,filler_girl3,filler_girl4,phone_fill,8,-15,20,Riley,Taylor,female,low,none,3,0.24136666666666667,fill,
758,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,bank_crit,4,-5,none,Quinn,Jamie,female,high,1:30,4,0.33381666666666665,crit,
758,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,premiere_crit,3,-5,none,Skyler,Devin,male,low,8:00,5,0.3516166666666667,crit,
758,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl1,shopping_crit,4,-5,none,Jessie,Morgan,male,high,3:00,6,0.32755,crit,
758,condition1,female,fill,NA,4,filler_guy1,filler_girl1,store_fill,8,-10,10,Alex,Kendall,male,high,none,7,0.8792833333333333,fill,
758,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,airport_crit,2,-4,none,Ash,Dakota,male,low,9:30,8,0.41445,crit,
886,condition1,female,fill,NA,1,filler_guy1,filler_girl2,restaurant_fill,0,0,15,Dakota,Riley,male,low,none,1,0.3577666666666667,fill,
886,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,bank_crit,5,-6,none,Devin,Skyler,male,high,1:30,2,0.2809333333333333,crit,
886,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,airport_crit,6,-5,none,Sam,Ash,male,low,9:30,3,0.20028333333333337,crit,
886,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,premiere_crit,6,-6,none,Jordan,Kendall,female,low,8:00,4,0.24401666666666663,crit,
886,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,shopping_crit,0,-10,none,Jessie,Morgan,female,high,3:00,5,0.24348333333333333,crit,
886,condition1,female,fill,NA,2,filler_guy3,filler_girl1,phone_fill,11,0,20,Alex,Shawn,male,low,none,6,0.2831,fill,
886,condition1,male,fill,NA,3,filler_guy4,filler_guy2,store_fill,5,-6,5,Casey,Jamie,male,high,none,7,0.19936666666666664,fill,
886,condition1,female,fill,NA,4,filler_girl4,filler_girl3,coffee_fill,7,-5,10,Taylor,Quinn,female,high,none,8,0.23986666666666667,fill,
816,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,9,-4,none,Kendall,Riley,female,low,1:30,1,0.4608333333333333,crit,
816,condition1,male,fill,NA,1,filler_guy4,filler_guy2,phone_fill,20,-13,10,Ash,Jamie,male,low,none,2,0.1694,fill,
816,condition1,female,fill,NA,2,filler_girl2,filler_girl4,store_fill,20,-14,20,Skyler,Morgan,female,high,none,3,0.14331666666666668,fill,
816,condition1,male,fill,NA,3,filler_guy3,filler_guy1,coffee_fill,16,-15,5,Taylor,Dakota,male,high,none,4,0.15996666666666667,fill,
816,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,bank_crit,20,-5,none,Casey,Sam,female,high,8:00,5,0.29231666666666667,crit,
816,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,premiere_crit,17,6,none,Alex,Shawn,male,low,9:30,6,0.1335,crit,
816,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,shopping_crit,13,-10,none,Jordan,Jessie,female,high,3:00,7,0.2043,crit,
816,condition1,female,fill,NA,4,filler_girl3,filler_girl1,restaurant_fill,2,3,15,Quinn,Devin,female,low,none,8,0.21226666666666663,fill,
677,condition1,female,fill,NA,1,filler_girl3,filler_girl2,store_fill,10,-10,20,Taylor,Jordan,female,high,none,1,0.4448,fill,
677,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,airport_crit,2,-3,none,Riley,Morgan,male,low,8:00,2,0.39786666666666665,crit,
677,condition1,male,fill,NA,2,filler_girl4,filler_guy1,coffee_fill,11,-6,5,Casey,Devin,female,high,none,3,0.3956,fill,
677,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,bank_crit,2,-2,none,Ash,Kendall,female,high,9:30,4,0.25926666666666665,crit,
677,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,premiere_crit,2,-2,none,Dakota,Skyler,female,low,3:00,5,0.20606666666666668,crit,
677,condition1,male,fill,NA,3,filler_guy3,filler_guy2,restaurant_fill,12,-15,15,Jessie,Alex,male,low,none,6,0.24486666666666668,fill,
677,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,shopping_crit,2,-3,none,Sam,Quinn,male,high,1:30,7,0.30333333333333334,crit,
677,condition1,male,fill,NA,4,filler_girl1,filler_guy4,phone_fill,10,-15,10,Jamie,Shawn,female,low,none,8,0.23386666666666667,fill,
813,condition1,female,fill,NA,1,filler_girl3,filler_girl1,restaurant_fill,16,-11,5,Kendall,Jordan,female,low,none,1,0.38166666666666665,fill,
813,condition1,male,hippie,1,NA,hippie_guy2,hippie_guy1,premiere_crit,5,-5,none,Dakota,Casey,male,low,3:00,2,0.2784,crit,
813,condition1,male,fill,NA,2,filler_guy1,filler_guy2,coffee_fill,10,-10,15,Riley,Taylor,male,high,none,3,0.7889666666666667,fill,
813,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,bank_crit,2,-3,none,Morgan,Jamie,female,high,8:00,4,1.3694833333333334,crit,
813,condition1,female,fill,NA,3,filler_guy4,filler_girl4,phone_fill,3,-10,10,Alex,Ash,male,low,none,5,0.21771666666666667,fill,
813,condition1,female,fill,NA,4,filler_guy3,filler_girl2,store_fill,5,-10,20,Jessie,Sam,male,high,none,6,0.15771666666666667,fill,
813,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,airport_crit,2,-3,none,Skyler,Shawn,female,low,9:30,7,0.26165,crit,
813,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,shopping_crit,1,-2,none,Devin,Quinn,male,high,1:30,8,0.9553,crit,
592,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,premiere_crit,11,-6,none,Dakota,Sam,male,low,1:30,1,0.5492666666666667,crit,
592,condition1,female,fill,NA,1,filler_guy4,filler_girl4,phone_fill,13,-14,15,Jamie,Jordan,male,low,none,2,0.28828333333333334,fill,
592,condition1,female,hippie,2,NA,hippie_girl2,hippie_girl1,bank_crit,10,-4,none,Taylor,Devin,female,high,3:00,3,0.28358333333333335,crit,
592,condition1,male,fill,NA,2,filler_girl1,filler_guy3,coffee_fill,11,-11,5,Skyler,Morgan,female,high,none,4,0.31915,fill,
592,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,airport_crit,3,-5,none,Jessie,Alex,male,low,8:00,5,0.3816833333333333,crit,
592,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,shopping_crit,8,-11,none,Casey,Kendall,male,high,9:30,6,0.1863,crit,
592,condition1,male,fill,NA,3,filler_girl3,filler_guy2,store_fill,9,-9,20,Ash,Shawn,female,high,none,7,0.13663333333333333,fill,
592,condition1,male,fill,NA,4,filler_girl2,filler_guy1,restaurant_fill,6,-3,10,Riley,Quinn,female,low,none,8,0.13583333333333333,fill,
688,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,premiere_crit,1,-6,none,Ash,Kendall,female,low,8:00,1,0.6753,crit,
688,condition1,female,fill,NA,1,filler_girl3,filler_girl2,phone_fill,7,-7,15,Skyler,Jessie,female,low,none,2,0.28235,fill,
688,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,bank_crit,4,-5,none,Sam,Devin,female,high,1:30,3,0.4060166666666667,crit,
688,condition1,male,fill,NA,2,filler_guy4,filler_guy1,coffee_fill,3,-6,5,Quinn,Morgan,male,high,none,4,0.18873333333333336,fill,
688,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,shopping_crit,5,-8,none,Alex,Jordan,female,high,9:30,5,0.21413333333333337,crit,
688,condition1,male,fill,NA,3,filler_girl4,filler_guy2,store_fill,6,-7,20,Dakota,Casey,female,high,none,6,0.45758333333333334,fill,
688,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,airport_crit,3,-4,none,Jamie,Taylor,male,low,3:00,7,0.15368333333333334,crit,
688,condition1,female,fill,NA,4,filler_guy3,filler_girl1,restaurant_fill,1,-4,10,Riley,Shawn,male,low,none,8,0.14775,fill,
966,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,bank_crit,5,-10,none,Jamie,Shawn,female,high,9:30,1,0.9701833333333332,crit,
966,condition1,male,fill,NA,1,filler_girl4,filler_guy4,coffee_fill,0,0,20,Taylor,Sam,female,high,none,2,0.7030833333333333,fill,
966,condition1,female,fill,NA,2,filler_girl1,filler_girl2,phone_fill,0,-10,15,Alex,Jordan,female,low,none,3,0.45948333333333335,fill,
966,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl1,shopping_crit,0,-15,none,Casey,Dakota,male,high,8:00,4,0.5036833333333334,crit,
966,condition1,male,fill,NA,3,filler_guy3,filler_guy1,store_fill,10,-10,10,Devin,Ash,male,high,none,5,0.4377666666666667,fill,
966,condition1,male,hippie,3,NA,hippie_guy1,hippie_guy2,premiere_crit,14,-15,none,Morgan,Kendall,male,low,3:00,6,1.1255666666666666,crit,
966,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,airport_crit,5,-11,none,Skyler,Quinn,female,low,1:30,7,0.44145,crit,
966,condition1,female,fill,NA,4,filler_guy2,filler_girl3,restaurant_fill,10,-10,5,Riley,Jessie,male,low,none,8,0.38353333333333334,fill,
730,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,shopping_crit,4,-5,none,Jamie,Dakota,female,high,8:00,1,0.6003666666666667,crit,
730,condition1,male,fill,NA,1,filler_girl4,filler_guy4,phone_fill,15,-12,5,Taylor,Sam,female,low,none,2,0.31776666666666664,fill,
730,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,airport_crit,4,-4,none,Morgan,Devin,male,low,1:30,3,0.24728333333333333,crit,
730,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,premiere_crit,4,-4,none,Kendall,Riley,female,low,9:30,4,0.23533333333333337,crit,
730,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,bank_crit,1,-3,none,Quinn,Skyler,female,high,3:00,5,0.27805,crit,
730,condition1,female,fill,NA,2,filler_girl3,filler_girl1,store_fill,15,-20,20,Shawn,Jessie,female,high,none,6,0.23715,fill,
730,condition1,female,fill,NA,3,filler_guy3,filler_girl2,restaurant_fill,15,-20,15,Casey,Ash,male,low,none,7,0.20686666666666667,fill,
730,condition1,male,fill,NA,4,filler_guy2,filler_guy1,coffee_fill,14,-20,10,Jordan,Alex,male,high,none,8,0.19756666666666667,fill,
855,condition1,female,fill,NA,1,filler_guy3,filler_girl2,coffee_fill,5,-20,15,Jordan,Ash,male,high,none,1,0.6548333333333334,fill,
855,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,bank_crit,5,-10,none,Kendall,Skyler,male,high,3:00,2,0.38205,crit,
855,condition1,female,fill,NA,2,filler_guy4,filler_girl3,store_fill,5,-20,10,Devin,Dakota,male,high,none,3,0.20578333333333337,fill,
855,condition1,female,fill,NA,3,filler_guy2,filler_girl1,phone_fill,5,-20,20,Casey,Morgan,male,low,none,4,0.2069166666666667,fill,
855,condition1,female,hippie,2,NA,hippie_girl1,hippie_girl2,premiere_crit,5,-10,none,Taylor,Jessie,female,low,8:00,5,0.19266666666666668,crit,
855,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,shopping_crit,5,-10,none,Shawn,Alex,male,high,9:30,6,0.2742833333333333,crit,
855,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,airport_crit,5,-5,none,Riley,Jamie,male,low,1:30,7,0.21646666666666667,crit,
855,condition1,male,fill,NA,4,filler_girl4,filler_guy1,restaurant_fill,6,-6,5,Sam,Quinn,female,low,none,8,0.2082,fill,
819,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,shopping_crit,-1,0,none,Morgan,Taylor,male,high,1:30,1,0.49856666666666666,crit,
819,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,bank_crit,-1,0,none,Jessie,Quinn,male,high,3:00,2,0.3697166666666667,crit,
819,condition1,female,fill,NA,1,filler_girl2,filler_girl4,store_fill,11,-10,10,Casey,Dakota,female,high,none,3,0.4056,fill,
819,condition1,female,fill,NA,2,filler_guy2,filler_girl3,coffee_fill,15,-15,15,Alex,Devin,male,high,none,4,0.3342833333333333,fill,
819,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,premiere_crit,-1,-2,none,Ash,Sam,female,low,9:30,5,0.29331666666666667,crit,
819,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,airport_crit,1,-5,none,Riley,Shawn,female,low,8:00,6,0.22545,crit,
819,condition1,female,fill,NA,3,filler_guy4,filler_girl1,phone_fill,16,-17,20,Jamie,Kendall,male,low,none,7,0.19011666666666663,fill,
819,condition1,male,fill,NA,4,filler_guy3,filler_guy1,restaurant_fill,15,-11,5,Jordan,Skyler,male,low,none,8,0.20786666666666667,fill,
901,condition1,female,fill,NA,1,filler_guy1,filler_girl3,restaurant_fill,11,-10,10,Kendall,Alex,male,low,none,1,0.5139833333333333,fill,
901,condition1,female,fill,NA,2,filler_guy2,filler_girl4,coffee_fill,6,-15,20,Devin,Shawn,male,high,none,2,0.33753333333333335,fill,
901,condition1,male,hippie,1,NA,hippie_guy2,hippie_guy1,airport_crit,5,-4,none,Casey,Jordan,male,low,1:30,3,0.3353,crit,
901,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,bank_crit,5,-5,none,Jamie,Morgan,male,high,8:00,4,0.2968,crit,
901,condition1,female,nerd,3,NA,nerd_girl2,nerd_girl1,shopping_crit,2,-7,none,Jessie,Dakota,female,high,3:00,5,0.31893333333333335,crit,
901,condition1,male,fill,NA,3,filler_girl1,filler_guy4,phone_fill,2,-11,15,Riley,Quinn,female,low,none,6,0.20933333333333337,fill,
901,condition1,male,fill,NA,4,filler_girl2,filler_guy3,store_fill,5,-5,5,Taylor,Sam,female,high,none,7,0.18973333333333336,fill,
901,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,premiere_crit,5,-5,none,Ash,Skyler,female,low,9:30,8,0.1867333333333333,crit,
914,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,airport_crit,20,-20,none,Kendall,Riley,female,low,8:00,1,0.5812666666666667,crit,
914,condition1,male,hippie,2,NA,hippie_guy2,hippie_guy1,shopping_crit,20,-20,none,Ash,Sam,male,high,9:30,2,0.67415,crit,
914,condition1,male,fill,NA,1,filler_girl3,filler_guy3,phone_fill,20,-20,15,Morgan,Devin,female,low,none,3,0.3092666666666667,fill,
914,condition1,male,fill,NA,2,filler_guy2,filler_guy1,restaurant_fill,20,-20,20,Jordan,Quinn,male,low,none,4,0.18208333333333335,fill,
914,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy2,bank_crit,20,-20,none,Alex,Jessie,female,high,3:00,5,0.43478333333333335,crit,
914,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,premiere_crit,17,-10,none,Taylor,Casey,female,low,1:30,6,0.18508333333333332,crit,
914,condition1,male,fill,NA,3,filler_girl1,filler_guy4,coffee_fill,20,-20,10,Jamie,Skyler,female,high,none,7,0.43328333333333335,fill,
914,condition1,female,fill,NA,4,filler_girl4,filler_girl2,store_fill,20,-20,5,Shawn,Dakota,female,high,none,8,0.19046666666666667,fill,
1001,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,premiere_crit,0,0,none,Devin,Morgan,male,low,9:30,1,1.0639833333333333,crit,
1001,condition1,female,fill,NA,1,filler_guy3,filler_girl4,phone_fill,0,-20,5,Jessie,Casey,male,low,none,2,0.7628333333333334,fill,
1001,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,airport_crit,0,0,none,Alex,Sam,female,low,3:00,3,0.42191666666666666,crit,
1001,condition1,female,fill,NA,2,filler_guy1,filler_girl1,coffee_fill,0,-20,10,Shawn,Riley,male,high,none,4,0.7187166666666667,fill,
1001,condition1,male,fill,NA,3,filler_guy4,filler_guy2,store_fill,0,-20,15,Taylor,Jordan,male,high,none,5,0.29883333333333334,fill,
1001,condition1,female,fill,NA,4,filler_girl2,filler_girl3,restaurant_fill,0,-20,20,Kendall,Jamie,female,low,none,6,0.23771666666666663,fill,
1001,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,shopping_crit,0,0,none,Ash,Skyler,female,high,1:30,7,0.43906666666666666,crit,
1001,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy1,bank_crit,0,0,none,Dakota,Quinn,female,high,8:00,8,0.3285166666666667,crit,
801,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy2,airport_crit,5,-5,none,Skyler,Alex,female,low,9:30,1,0.62565,crit,
801,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,premiere_crit,10,-10,none,Shawn,Ash,male,low,8:00,2,0.38645,crit,
801,condition1,male,fill,NA,1,filler_guy4,filler_guy1,restaurant_fill,8,-8,5,Sam,Riley,male,low,none,3,0.34441666666666665,fill,
801,condition1,female,fill,NA,2,filler_girl1,filler_girl3,coffee_fill,8,-10,20,Kendall,Morgan,female,high,none,4,0.37551666666666667,fill,
801,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,shopping_crit,5,-5,none,Taylor,Jessie,male,high,3:00,5,0.23311666666666667,crit,
801,condition1,male,fill,NA,3,filler_guy3,filler_guy2,store_fill,12,-12,15,Casey,Jamie,male,high,none,6,0.3087666666666667,fill,
801,condition1,female,fill,NA,4,filler_girl2,filler_girl4,phone_fill,12,-10,10,Dakota,Jordan,female,low,none,7,0.16828333333333334,fill,
801,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,bank_crit,5,-5,none,Devin,Quinn,male,high,1:30,8,0.22031666666666663,crit,
874,condition1,male,fill,NA,1,filler_girl1,filler_guy4,restaurant_fill,20,14,20,Riley,Devin,female,low,none,1,0.8528833333333333,fill,
874,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,-1,-2,none,Jamie,Ash,female,low,8:00,2,0.9519833333333332,crit,
874,condition1,female,hippie,2,NA,hippie_girl2,hippie_girl1,bank_crit,-10,-6,none,Kendall,Shawn,female,high,3:00,3,1.09535,crit,
874,condition1,male,hippie,3,NA,hippie_guy1,hippie_guy2,premiere_crit,-16,-10,none,Jordan,Skyler,male,low,9:30,4,0.6067833333333333,crit,
874,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,shopping_crit,-5,0,none,Sam,Alex,male,high,1:30,5,0.4416,crit,
874,condition1,male,fill,NA,2,filler_guy2,filler_guy3,store_fill,-11,-16,15,Taylor,Morgan,male,high,none,6,0.36815,fill,
874,condition1,male,fill,NA,3,filler_girl2,filler_guy1,phone_fill,-20,-17,10,Casey,Jessie,female,low,none,7,0.35945,fill,
874,condition1,female,fill,NA,4,filler_girl4,filler_girl3,coffee_fill,-13,9,5,Quinn,Dakota,female,high,none,8,0.6100166666666667,fill,
646,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,bank_crit,2,-3,none,Jamie,Morgan,male,high,1:30,1,0.58015,crit,
646,condition1,male,fill,NA,1,filler_guy3,filler_guy2,coffee_fill,10,-9,5,Kendall,Alex,male,high,none,2,0.6059,fill,
646,condition1,female,fill,NA,2,filler_girl3,filler_girl4,restaurant_fill,10,-11,15,Skyler,Casey,female,low,none,3,0.3654833333333333,fill,
646,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,premiere_crit,4,-3,none,Riley,Jordan,male,low,8:00,4,0.5233833333333333,crit,
646,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl1,airport_crit,3,-3,none,Dakota,Ash,male,low,9:30,5,0.46375,crit,
646,condition1,male,fill,NA,3,filler_girl1,filler_guy4,phone_fill,13,-13,10,Devin,Jessie,female,low,none,6,0.2980333333333333,fill,
646,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,shopping_crit,4,-4,none,Shawn,Quinn,female,high,3:00,7,0.60645,crit,
646,condition1,male,fill,NA,4,filler_girl2,filler_guy1,store_fill,10,-9,20,Sam,Taylor,female,high,none,8,0.2856166666666667,fill,
732,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,shopping_crit,2,0,none,Skyler,Taylor,female,high,1:30,1,0.4292,crit,
732,condition1,female,fill,NA,1,filler_girl2,filler_girl4,phone_fill,6,-3,20,Jamie,Devin,female,low,none,2,0.18803333333333333,fill,
732,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,bank_crit,9,-3,none,Sam,Morgan,male,high,9:30,3,0.55415,crit,
732,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,airport_crit,5,-6,none,Casey,Jordan,female,low,8:00,4,0.1236,crit,
732,condition1,male,fill,NA,2,filler_guy1,filler_guy3,restaurant_fill,6,-5,5,Ash,Riley,male,low,none,5,0.12635,fill,
732,condition1,male,fill,NA,3,filler_guy2,filler_guy4,coffee_fill,3,-1,10,Kendall,Alex,male,high,none,6,0.18406666666666663,fill,
732,condition1,female,fill,NA,4,filler_girl1,filler_girl3,store_fill,6,-2,15,Quinn,Shawn,female,high,none,7,0.7298333333333333,fill,
732,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,premiere_crit,2,-2,none,Dakota,Jessie,male,low,3:00,8,0.2408,crit,
771,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,airport_crit,0,0,none,Skyler,Kendall,female,low,8:00,1,0.5312333333333333,crit,
771,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,bank_crit,-1,-1,none,Casey,Jamie,female,high,3:00,2,0.20298333333333332,crit,
771,condition1,male,fill,NA,1,filler_guy1,filler_guy4,store_fill,10,-12,10,Morgan,Shawn,male,high,none,3,0.2346,fill,
771,condition1,male,fill,NA,2,filler_girl1,filler_guy2,phone_fill,15,-17,15,Alex,Ash,female,low,none,4,0.18593333333333337,fill,
771,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,shopping_crit,4,-7,none,Dakota,Jessie,female,high,9:30,5,0.1694,crit,
771,condition1,female,fill,NA,3,filler_girl4,filler_girl3,restaurant_fill,20,-20,20,Quinn,Taylor,female,low,none,6,0.15838333333333332,fill,
771,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,premiere_crit,6,-5,none,Jordan,Sam,male,low,1:30,7,0.23138333333333333,crit,
771,condition1,male,fill,NA,4,filler_girl2,filler_guy3,coffee_fill,11,-11,5,Riley,Devin,female,high,none,8,2.6885833333333333,fill,
769,condition1,male,fill,NA,1,filler_guy1,filler_guy4,phone_fill,10,-11,5,Jamie,Kendall,male,low,none,1,0.3602666666666667,fill,
